work,separation,partner,marriage,children,gender,wekagen
0.061532533881925,0.0750360192346713,0.08261143399363,0.0560707161665292,0.0809617903239983,0,five
0.0644626545429691,0.0535971565961938,0.0534544572899959,0.0536328589418975,0.0404808951619992,0,four
0.0527421718987929,0.0696763035750519,0.0631734495245406,0.0633842878404244,0.0642931864337634,1,four
0.061532533881925,0.0482374409365744,0.0607437014659044,0.0609464306157927,0.0642931864337634,0,three
0.0410216892546167,0.0643165879154326,0.0485949611727235,0.0682600022896878,0.0500058116707049,0,one
0.0439518099156607,0.0482374409365744,0.0437354650554512,0.0463192872680024,0.045243353416352,0,zero
0.0673927752040131,0.0535971565961938,0.0485949611727235,0.0511950017172658,0.0500058116707049,1,zero
0.0498120512377488,0.0482374409365744,0.0558842053486321,0.058508573391161,0.061911957306587,0,four
0.0498120512377488,0.0482374409365744,0.0583139534072682,0.058508573391161,0.061911957306587,0,four
0.0498120512377488,0.0669964457452423,0.0607437014659044,0.0609464306157927,0.0595307281794105,0,five
0.0703228958650572,0.0482374409365744,0.0437354650554512,0.0706978595143195,0.0500058116707049,1,six
0.0820433785092334,0.0750360192346713,0.0680329456418129,0.0682600022896878,0.0690556446881162,1,two
0.0527421718987929,0.0509172987663841,0.0996196704040832,0.0463192872680024,0.0476245825435284,1,five
0.0468819305767048,0.0589568722558132,0.0510247092313597,0.0511950017172658,0.0547682699250577,0,three
0.0556722925598369,0.042877725276955,0.0510247092313597,0.0511950017172658,0.0571494990522341,0,zero
0.058602413220881,0.0535971565961938,0.041305716996815,0.0511950017172658,0.0523870407978813,1,three
0.061532533881925,0.0509172987663841,0.0461652131140874,0.0463192872680024,0.045243353416352,1,zero
0.0439518099156607,0.0535971565961938,0.0558842053486321,0.0560707161665292,0.0547682699250577,0,two
0.0468819305767048,0.0482374409365744,0.0558842053486321,0.0633842878404244,0.0666744155609398,0,four
0.061532533881925,0.0509172987663841,0.0558842053486321,0.0633842878404244,0.0666744155609398,0,six
0.0527421718987929,0.0589568722558132,0.0534544572899959,0.0804492884128463,0.0547682699250577,1,five
